GO.ID	Description	p.Val	FDR	Phenotype	Genes
GO:0007507	heart development	4.14e-11	4.14e-11	1	SNAI2,GLI2,PCSK5,FOXF1,CPE,PDGFRB,PKD2,TEK,TWIST1,SNAI1,SOX4,BMP4,BMP2,SMO,MYH11,APLNR,PDGFRA,PRICKLE1,TPM1,SFRP2,NEXN,TGFBR2,HEYL,HAND2,HEY1,DLC1,FBN1,GREM1,COL3A1,ZFPM2,SGCD,HAS2,S1PR1,SH3PXD2B,BASP1,SOX11,NOG,PARVA
GO:1901213	regulation of transcription from RNA polymerase II promoter involved in heart development	9.20e-03	9.20e-03	1	BMP4,BMP2,GREM1
GO:0061311	cell surface receptor signaling pathway involved in heart development	3.84e-03	3.84e-03	1	SNAI1,BMP4,BMP2,HAND2,HEY1
GO:0003170	heart valve development	1.87e-03	1.87e-03	1	TWIST1,SOX4,BMP2,HEYL,HEY1
GO:0003177	pulmonary valve development	3.98e-02	3.98e-02	1	HEYL,HEY1
GO:0003171	atrioventricular valve development	1.99e-03	1.99e-03	1	SOX4,BMP2,HEYL,HEY1
GO:0003197	endocardial cushion development	4.37e-06	4.37e-06	1	SNAI2,FOXF1,BMP4,BMP2,HEYL,HEY1
GO:0003007	heart morphogenesis	7.93e-06	7.93e-06	1	SNAI2,FOXF1,CPE,PKD2,TEK,SOX4,BMP4,BMP2,SMO,TPM1,SFRP2,HEYL,HAND2,HEY1,DLC1,ZFPM2,HAS2,S1PR1,SOX11,PARVA
GO:0061323	cell proliferation involved in heart morphogenesis	6.77e-03	6.77e-03	1	BMP4,HAND2
GO:0003203	endocardial cushion morphogenesis	2.60e-04	2.60e-04	1	SNAI2,BMP2,HEYL,HEY1
GO:0060317	cardiac epithelial to mesenchymal transition	6.89e-05	6.89e-05	1	SNAI2,BMP2,HEYL,HEY1,HAS2
GO:0048738	cardiac muscle tissue development	8.23e-04	8.23e-04	1	PDGFRB,BMP4,BMP2,MYH11,PDGFRA,PRICKLE1,TPM1,NEXN,GREM1,ZFPM2,SGCD,S1PR1,NOG
GO:0055024	regulation of cardiac muscle tissue development	2.32e-03	2.32e-03	1	BMP4,BMP2,PRICKLE1,GREM1,NOG
GO:0055026	negative regulation of cardiac muscle tissue development	1.78e-03	1.78e-03	1	BMP2,PRICKLE1,NOG
GO:0035051	cardiocyte differentiation	3.05e-03	3.05e-03	1	PDGFRB,BMP4,BMP2,MYH11,PDGFRA,PRICKLE1,NEXN,HAND2,GREM1
GO:0055007	cardiac muscle cell differentiation	9.82e-04	9.82e-04	1	PDGFRB,BMP4,BMP2,MYH11,PDGFRA,PRICKLE1,NEXN,GREM1
GO:2000725	regulation of cardiac muscle cell differentiation	5.57e-04	5.57e-04	1	BMP4,BMP2,PRICKLE1,GREM1
GO:2000727	positive regulation of cardiac muscle cell differentiation	4.23e-02	4.23e-02	1	BMP4,GREM1
GO:0035148	tube formation	5.25e-03	5.25e-03	1	HOXA1,SOX4,BMP4,PODXL,PRICKLE1,SKI,DLC1,SOX11
GO:0072175	epithelial tube formation	7.76e-03	7.76e-03	1	SOX4,BMP4,PODXL,PRICKLE1,SKI,DLC1,SOX11
GO:0017038	protein import	4.76e-02	4.76e-02	1	IGF1,SNAI2,C1QTNF3,BAMBI,MDFI,SEMA5A,PKD2,TGFB3,BMP4,PRICKLE1,DAB2,BMP6,FZD7,DACT1,SPHK1,F2R,PDE2A,APOD,DACT3
GO:1904589	regulation of protein import	5.90e-04	5.90e-04	1	IGF1,SNAI2,C1QTNF3,BAMBI,MDFI,SEMA5A,PKD2,TGFB3,BMP4,DAB2,BMP6,FZD7,DACT1,SPHK1,PDE2A,APOD,DACT3
GO:1904590	negative regulation of protein import	3.48e-03	3.48e-03	1	SNAI2,C1QTNF3,MDFI,PKD2,PDE2A,APOD,DACT3
GO:1904591	positive regulation of protein import	3.23e-02	3.23e-02	1	IGF1,BAMBI,SEMA5A,TGFB3,BMP4,DAB2,BMP6,DACT1,SPHK1
GO:0001822	kidney development	5.06e-11	5.06e-11	1	GLI2,PCSK5,ACTA2,WFS1,FGF1,PDGFRB,TCF21,PKD2,SOX4,BMP4,BMP2,LIF,PODXL,SMO,LRP4,PDGFRA,AGT,SLIT2,ANGPT1,NPNT,SIX2,HAS2,CD34,BASP1,NOG,ROBO2,MME,SULF2
GO:0090183	regulation of kidney development	2.92e-04	2.92e-04	1	PDGFRB,BMP4,LIF,SMO,AGT,SIX2,BASP1,NOG
GO:0072074	kidney mesenchyme development	1.23e-03	1.23e-03	1	TCF21,PKD2,SIX2,BASP1
GO:0061440	kidney vasculature development	1.44e-07	1.44e-07	1	ACTA2,PDGFRB,TCF21,PKD2,BMP4,PDGFRA,ANGPT1,CD34
GO:0061439	kidney vasculature morphogenesis	2.35e-08	2.35e-08	1	PDGFRB,TCF21,PKD2,BMP4,PDGFRA
GO:0001823	mesonephros development	1.07e-07	1.07e-07	1	FGF1,TCF21,PKD2,BMP4,BMP2,SMO,AGT,SLIT2,NPNT,SIX2,BASP1,NOG,ROBO2
GO:0061217	regulation of mesonephros development	1.84e-04	1.84e-04	1	BMP4,SMO,AGT,SIX2,BASP1,NOG
GO:0072006	nephron development	1.46e-09	1.46e-09	1	ACTA2,FGF1,PDGFRB,TCF21,PKD2,BMP4,BMP2,LIF,PODXL,SMO,PDGFRA,AGT,ANGPT1,NPNT,SIX2,CD34,BASP1,NOG,SULF2
GO:0001656	metanephros development	6.03e-06	6.03e-06	1	PDGFRB,TCF21,PKD2,BMP4,LIF,SMO,PDGFRA,SIX2,CD34,BASP1,ROBO2
GO:0072215	regulation of metanephros development	2.52e-03	2.52e-03	1	PDGFRB,BMP4,LIF,BASP1
GO:0072210	metanephric nephron development	5.93e-07	5.93e-07	1	PDGFRB,TCF21,PKD2,BMP4,LIF,SMO,PDGFRA,SIX2,CD34
GO:0072075	metanephric mesenchyme development	1.16e-02	1.16e-02	1	TCF21,PKD2,BASP1
GO:0072073	kidney epithelium development	4.52e-08	4.52e-08	1	FGF1,TCF21,PKD2,BMP4,BMP2,LIF,PODXL,SMO,AGT,SLIT2,NPNT,SIX2,CD34,BASP1,NOG,ROBO2
GO:0072009	nephron epithelium development	5.99e-07	5.99e-07	1	FGF1,TCF21,PKD2,BMP4,BMP2,LIF,PODXL,SMO,AGT,NPNT,SIX2,CD34,BASP1,NOG
GO:0072087	renal vesicle development	3.17e-03	3.17e-03	1	BMP4,LIF,SMO,SIX2
GO:0072163	mesonephric epithelium development	3.15e-08	3.15e-08	1	FGF1,TCF21,PKD2,BMP4,BMP2,SMO,AGT,SLIT2,NPNT,SIX2,BASP1,NOG,ROBO2
GO:0072164	mesonephric tubule development	3.15e-08	3.15e-08	1	FGF1,TCF21,PKD2,BMP4,BMP2,SMO,AGT,SLIT2,NPNT,SIX2,BASP1,NOG,ROBO2
GO:0001657	ureteric bud development	2.26e-08	2.26e-08	1	FGF1,TCF21,PKD2,BMP4,BMP2,SMO,AGT,SLIT2,NPNT,SIX2,BASP1,NOG,ROBO2
GO:0072176	nephric duct development	2.50e-02	2.50e-02	1	PKD2,BMP4
GO:0060993	kidney morphogenesis	1.42e-07	1.42e-07	1	FGF1,TCF21,PKD2,SOX4,BMP4,BMP2,LIF,SMO,AGT,NPNT,SIX2,BASP1,NOG
GO:0072028	nephron morphogenesis	1.21e-06	1.21e-06	1	FGF1,TCF21,PKD2,BMP4,BMP2,LIF,SMO,AGT,NPNT,SIX2,NOG
GO:0072088	nephron epithelium morphogenesis	1.21e-06	1.21e-06	1	FGF1,TCF21,PKD2,BMP4,BMP2,LIF,SMO,AGT,NPNT,SIX2,NOG
GO:0072050	S-shaped body morphogenesis	7.27e-03	7.27e-03	1	PKD2,BMP4
GO:0072077	renal vesicle morphogenesis	2.18e-03	2.18e-03	1	BMP4,LIF,SMO,SIX2
GO:0003338	metanephros morphogenesis	8.56e-05	8.56e-05	1	PKD2,BMP4,LIF,SMO,SIX2,BASP1
GO:0072273	metanephric nephron morphogenesis	3.49e-04	3.49e-04	1	PKD2,BMP4,LIF,SMO,SIX2
GO:0072284	metanephric S-shaped body morphogenesis	4.41e-03	4.41e-03	1	PKD2,BMP4
GO:0072283	metanephric renal vesicle morphogenesis	5.14e-04	5.14e-04	1	BMP4,LIF,SMO,SIX2
GO:0035502	metanephric part of ureteric bud development	1.26e-02	1.26e-02	1	PKD2,BASP1
GO:0061005	cell differentiation involved in kidney development	1.09e-03	1.09e-03	1	ACTA2,TCF21,LIF,PODXL,SIX2,CD34,BASP1
GO:0072071	kidney interstitial fibroblast differentiation	2.61e-02	2.61e-02	1	ACTA2,CD34
GO:0072007	mesangial cell differentiation	2.61e-02	2.61e-02	1	ACTA2,CD34
GO:0035850	epithelial cell differentiation involved in kidney development	1.59e-02	1.59e-02	1	ACTA2,LIF,PODXL,CD34,BASP1
GO:0072202	cell differentiation involved in metanephros development	3.27e-02	3.27e-02	1	TCF21,LIF,CD34
GO:0090184	positive regulation of kidney development	3.54e-04	3.54e-04	1	PDGFRB,BMP4,LIF,SMO,AGT,BASP1,NOG
GO:0072216	positive regulation of metanephros development	1.70e-02	1.70e-02	1	PDGFRB,LIF,BASP1
GO:0061213	positive regulation of mesonephros development	7.87e-03	7.87e-03	1	SMO,AGT,BASP1,NOG
GO:0072161	mesenchymal cell differentiation involved in kidney development	3.19e-02	3.19e-02	1	TCF21,SIX2
GO:0051272	positive regulation of cellular component movement	2.69e-13	2.69e-13	1	IGF1,SNAI2,HGF,FLT4,BCAR1,FBLN1,LAMB1,SRPX2,SERPINE1,RARRES2,CXCL12,COL1A1,SEMA5A,SPARC,FGF1,PDGFRB,FOXP1,FN1,F3,NRP2,TEK,TWIST1,PLCG1,SNAI1,BMP4,BMP2,EDN2,KDR,PODXL,PDGFRA,AGT,CCL21,THBS1,FGF7,CYR61,ADRA2A,VEGFC,DAB2,ANGPT1,MMP14,PDPN,DDR2,ROR2,HAS2,LRRC15,SPHK1,MYADM,F2R
GO:0007420	brain development	1.04e-05	1.04e-05	1	GLI2,LAMB1,SMARCA1,CDK6,LHX6,SEMA5A,RTN4,INHBA,EGR2,BMP4,BMP2,SMO,NES,WNT2B,AMIGO2,SLIT2,NLGN4X,NTRK2,SKI,SHROOM4,TGFBR2,DLC1,COL3A1,CDK5R1,BASP1,NOG,ROBO2,COL4A1,APOD,PCDH18,FAT4,AQP1
GO:0048645	organ formation	2.93e-03	2.93e-03	1	BMP4,BMP2,HAND2
GO:0010092	specification of organ identity	3.59e-03	3.59e-03	1	BMP4,BMP2
GO:0060914	heart formation	5.18e-04	5.18e-04	1	BMP4,BMP2,HAND2
GO:0003128	heart field specification	1.31e-03	1.31e-03	1	BMP4,BMP2
GO:0072189	ureter development	1.87e-02	1.87e-02	1	FOXF1,BMP4
GO:0071773	cellular response to BMP stimulus	5.68e-10	5.68e-10	1	FSTL3,CHRD,ZNF423,SFRP1,DLX5,CAV1,SMAD9,ACVR2A,RUNX2,BMP4,BMP2,ADAMTS7,CYR61,CRB2,ADAMTS12,BMP6,SKI,NBL1,FSTL1,FBN1,GREM1,HTRA3,SOX11,NOG
GO:0002064	epithelial cell development	5.59e-05	5.59e-05	1	CDK6,ACTA2,PDE4D,BMP4,LIF,PODXL,SMO,EPHA2,BMP6,FZD7,SIX2,BASP1,MYADM,PDE2A,RILPL1
GO:0003382	epithelial cell morphogenesis	7.01e-05	7.01e-05	1	BMP4,LIF,SMO,FZD7,SIX2,BASP1,RILPL1
GO:0060231	mesenchymal to epithelial transition	2.05e-05	2.05e-05	1	BMP4,LIF,SMO,FZD7,SIX2,BASP1
GO:0003337	mesenchymal to epithelial transition involved in metanephros morphogenesis	5.14e-04	5.14e-04	1	BMP4,LIF,SMO,SIX2
GO:0071560	cellular response to transforming growth factor beta stimulus	5.18e-05	5.18e-05	1	FERMT2,BAMBI,SFRP1,SERPINE1,ASPN,LTBP2,TGFB3,FMOD,PMEPA1,THBS1,TGFB1I1,DAB2,SKI,TGFBR2,CLEC3B,COL1A2,FBN1,COL3A1,HTRA3,SOX11,PDE2A,NCOR2,ADAMTSL2
GO:0002088	lens development in camera-type eye	2.15e-02	2.15e-02	1	WNT2B,EPHA2,SKI,SOX11
GO:0003205	cardiac chamber development	2.05e-04	2.05e-04	1	FOXF1,CPE,TEK,SOX4,BMP4,TPM1,SFRP2,HEYL,HEY1,ZFPM2,SOX11,PARVA
GO:0003206	cardiac chamber morphogenesis	1.94e-04	1.94e-04	1	FOXF1,CPE,TEK,SOX4,TPM1,SFRP2,HEYL,HEY1,ZFPM2,SOX11,PARVA
GO:0060347	heart trabecula formation	1.57e-02	1.57e-02	1	TEK,HEY1
GO:0003231	cardiac ventricle development	2.62e-03	2.62e-03	1	FOXF1,CPE,SOX4,TPM1,SFRP2,HEYL,HEY1,ZFPM2,SOX11
GO:0003208	cardiac ventricle morphogenesis	6.24e-04	6.24e-04	1	FOXF1,CPE,SOX4,TPM1,SFRP2,HEYL,HEY1,ZFPM2,SOX11
GO:0003214	cardiac left ventricle morphogenesis	2.29e-02	2.29e-02	1	FOXF1,CPE,SFRP2
GO:0001704	formation of primary germ layer	1.31e-13	1.31e-13	1	COL11A1,MMP2,LAMB1,COL12A1,COL7A1,FN1,DUSP1,INHBA,SNAI1,BMP4,COL5A1,COL4A2,COL6A1,COL8A1,CRB2,HMGA2,ITGB1,FZD7,MMP14,ITGA5,ITGA2,SIX2,SOX7,COL5A2
GO:0001706	endoderm formation	4.03e-12	4.03e-12	1	COL11A1,MMP2,LAMB1,COL12A1,COL7A1,FN1,DUSP1,INHBA,COL5A1,COL4A2,COL6A1,COL8A1,HMGA2,MMP14,ITGA5,SOX7,COL5A2
GO:0035987	endodermal cell differentiation	3.19e-11	3.19e-11	1	COL11A1,MMP2,LAMB1,COL12A1,COL7A1,FN1,INHBA,COL5A1,COL4A2,COL6A1,COL8A1,HMGA2,MMP14,ITGA5,COL5A2
GO:0001707	mesoderm formation	7.06e-04	7.06e-04	1	SNAI1,BMP4,CRB2,HMGA2,ITGB1,ITGA2,SIX2
GO:0048333	mesodermal cell differentiation	2.22e-03	2.22e-03	1	BMP4,HMGA2,ITGB1,ITGA2,SIX2
GO:0051271	negative regulation of cellular component movement	6.89e-08	6.89e-08	1	ACTN1,FBLN1,CHRD,SFRP1,SERPINE1,CXCL12,SEMA5A,DPYSL3,IGFBP5,LRP1,CCL21,THBS1,CYP1B1,TPM1,PHLDB2,SLIT2,SFRP2,THY1,NBL1,DLC1,GREM1,COL3A1,MCC,PODN,NOG,APOD
GO:0061326	renal tubule development	1.97e-06	1.97e-06	1	FGF1,TCF21,PKD2,BMP4,BMP2,LIF,SMO,AGT,NPNT,SIX2,NOG,COL4A1
GO:0072080	nephron tubule development	1.14e-05	1.14e-05	1	FGF1,TCF21,PKD2,BMP4,BMP2,LIF,SMO,AGT,NPNT,SIX2,NOG
GO:0061333	renal tubule morphogenesis	1.60e-06	1.60e-06	1	FGF1,TCF21,PKD2,BMP4,BMP2,SMO,AGT,NPNT,SIX2,NOG,COL4A1
GO:0072078	nephron tubule morphogenesis	6.20e-06	6.20e-06	1	FGF1,TCF21,PKD2,BMP4,BMP2,SMO,AGT,NPNT,SIX2,NOG
GO:0072171	mesonephric tubule morphogenesis	1.93e-06	1.93e-06	1	FGF1,TCF21,PKD2,BMP4,BMP2,SMO,AGT,NPNT,SIX2,NOG
GO:0060675	ureteric bud morphogenesis	1.40e-06	1.40e-06	1	FGF1,TCF21,PKD2,BMP4,BMP2,SMO,AGT,NPNT,SIX2,NOG
GO:0001658	branching involved in ureteric bud morphogenesis	7.03e-07	7.03e-07	1	FGF1,TCF21,PKD2,BMP4,BMP2,SMO,AGT,NPNT,SIX2,NOG
GO:0060677	ureteric bud elongation	7.57e-03	7.57e-03	1	FGF1,BMP4
GO:0060681	branch elongation involved in ureteric bud branching	4.60e-03	4.60e-03	1	FGF1,BMP4
GO:0045995	regulation of embryonic development	3.59e-04	3.59e-04	1	IGF1,PHLDB1,COL5A1,NKD1,PHLDB2,SFRP2,FZD7,MYADM,COL5A2,MEG3
GO:1904259	regulation of basement membrane assembly involved in embryonic body morphogenesis	3.44e-02	3.44e-02	1	PHLDB1,PHLDB2
GO:0040019	positive regulation of embryonic development	3.68e-02	3.68e-02	1	IGF1,PHLDB1,PHLDB2,MEG3
GO:1904261	positive regulation of basement membrane assembly involved in embryonic body morphogenesis	3.44e-02	3.44e-02	1	PHLDB1,PHLDB2
GO:0045992	negative regulation of embryonic development	9.01e-04	9.01e-04	1	COL5A1,SFRP2,FZD7,COL5A2
GO:0072111	cell proliferation involved in kidney development	7.18e-05	7.18e-05	1	PDGFRB,BMP4,BMP2
GO:0016055	Wnt signaling pathway	3.79e-10	3.79e-10	1	MARK4,SNAI2,DKK3,CDK14,FERMT2,BAMBI,SFRP1,CAV1,SFRP4,GLI3,COL1A1,CPE,MDFI,PTK7,BICC1,LRP1,SOX4,BMP2,WNT2B,LRP4,PRICKLE1,NKD1,SFRP2,NKD2,LATS2,DIXDC1,TCF7L1,DAB2,APCDD1,DKK2,FZD7,FZD1,SKI,DACT1,GREM1,DAPK3,SOX7,MCC,HIC1,FZD2,NOG,TMEM198,SULF2,DACT3
GO:0035567	non-canonical Wnt signaling pathway	3.49e-06	3.49e-06	1	SFRP1,SFRP4,NKD1,SFRP2,DAB2,FZD7,FZD1,DACT1,FZD2
GO:0038030	non-canonical Wnt signaling pathway via MAPK cascade	2.32e-02	2.32e-02	1	NKD1,FZD7
GO:0038031	non-canonical Wnt signaling pathway via JNK cascade	1.58e-02	1.58e-02	1	NKD1,FZD7
GO:0060070	canonical Wnt signaling pathway	1.45e-08	1.45e-08	1	SNAI2,DKK3,CDK14,BAMBI,SFRP1,CAV1,SFRP4,GLI3,COL1A1,PTK7,BICC1,SOX4,BMP2,WNT2B,LRP4,PRICKLE1,NKD1,SFRP2,NKD2,LATS2,DIXDC1,TCF7L1,DAB2,DKK2,FZD7,FZD1,DACT1,GREM1,DAPK3,SOX7,MCC,FZD2,NOG,TMEM198
GO:0090287	regulation of cellular response to growth factor stimulus	8.59e-11	8.59e-11	1	GPC1,NEDD4,FSTL3,CHRD,BAMBI,ZNF423,CAV1,ASPN,FGF1,PMEPA1,BMP4,AGT,THBS1,TGFB1I1,CYR61,SLIT2,CASK,CRB2,ADAMTS12,DAB2,SKI,NBL1,ITGA5,TGFBR2,FBN1,GREM1,HTRA3,SOX11,NOG,SULF2,ADAMTSL2,MEG3
GO:1903844	regulation of cellular response to transforming growth factor beta stimulus	9.36e-04	9.36e-04	1	BAMBI,ASPN,PMEPA1,THBS1,TGFB1I1,DAB2,SKI,TGFBR2,FBN1,HTRA3,SOX11,ADAMTSL2
GO:1903846	positive regulation of cellular response to transforming growth factor beta stimulus	3.01e-02	3.01e-02	1	THBS1,TGFB1I1,DAB2
GO:0090288	negative regulation of cellular response to growth factor stimulus	1.47e-10	1.47e-10	1	GPC1,NEDD4,FSTL3,CHRD,BAMBI,CAV1,ASPN,PMEPA1,AGT,THBS1,TGFB1I1,SLIT2,CASK,ADAMTS12,SKI,NBL1,TGFBR2,FBN1,GREM1,HTRA3,NOG,SULF2,ADAMTSL2,MEG3
GO:1903845	negative regulation of cellular response to transforming growth factor beta stimulus	4.51e-03	4.51e-03	1	BAMBI,ASPN,PMEPA1,TGFB1I1,SKI,TGFBR2,FBN1,HTRA3,ADAMTSL2
GO:2000736	regulation of stem cell differentiation	1.04e-06	1.04e-06	1	PHLDB1,EPHA3,BAMBI,SFRP1,COL1A1,TGFB3,TWIST1,SNAI1,BMP2,PDGFRA,PRICKLE1,TGFB1I1,PHLDB2,SFRP2,CRB2,HMGA2,DAB2,GREM1
GO:0030900	forebrain development	6.58e-06	6.58e-06	1	GLI2,LAMB1,CDK6,LHX6,SEMA5A,RTN4,INHBA,BMP4,BMP2,SMO,WNT2B,SLIT2,NTRK2,SKI,DLC1,COL3A1,ROBO2,FAT4,AQP1
GO:0021537	telencephalon development	4.14e-05	4.14e-05	1	LAMB1,CDK6,LHX6,RTN4,INHBA,BMP4,BMP2,SLIT2,NTRK2,SKI,COL3A1,ROBO2,FAT4,AQP1
GO:0021543	pallium development	4.24e-03	4.24e-03	1	LAMB1,CDK6,LHX6,RTN4,SLIT2,NTRK2,COL3A1,FAT4
GO:0021988	olfactory lobe development	3.16e-02	3.16e-02	1	SLIT2,SKI,ROBO2
GO:0021871	forebrain regionalization	5.37e-03	5.37e-03	1	BMP2,WNT2B
GO:0019218	regulation of steroid metabolic process	3.97e-02	3.97e-02	1	SNAI2,DKK3,FGF1,SNAI1,BMP2,AGT,BMP6
GO:0032344	regulation of aldosterone metabolic process	5.21e-03	5.21e-03	1	DKK3,BMP2,BMP6
GO:0048286	lung alveolus development	4.00e-04	4.00e-04	1	ERRFI1,TCF21,TGFB3,BMP4
GO:0050920	regulation of chemotaxis	1.57e-06	1.57e-06	1	GPR124,SERPINE1,RARRES2,CXCL12,SEMA5A,FGF1,PDGFRB,F3,EDN2,KDR,PDGFRA,CCL21,THBS1,SLIT2,VEGFC,NBL1,JAM3,GREM1,SCG2,ROBO2
GO:0050926	regulation of positive chemotaxis	1.39e-03	1.39e-03	1	CXCL12,F3,KDR,VEGFC,SCG2
GO:0050923	regulation of negative chemotaxis	5.22e-03	5.22e-03	1	SLIT2,ROBO2
GO:0050922	negative regulation of chemotaxis	3.21e-04	3.21e-04	1	SEMA5A,THBS1,SLIT2,NBL1,GREM1,ROBO2
GO:0050921	positive regulation of chemotaxis	6.91e-04	6.91e-04	1	SERPINE1,RARRES2,CXCL12,SEMA5A,PDGFRB,F3,EDN2,KDR,CCL21,THBS1,SLIT2,VEGFC,SCG2
GO:0050927	positive regulation of positive chemotaxis	1.01e-03	1.01e-03	1	CXCL12,F3,KDR,VEGFC,SCG2
GO:0050930	induction of positive chemotaxis	2.69e-03	2.69e-03	1	CXCL12,VEGFC,SCG2
GO:0060688	regulation of morphogenesis of a branching structure	6.40e-05	6.40e-05	1	HGF,RTN4,BMP4,SMO,AGT,SIX2,NOG
GO:0032835	glomerulus development	1.26e-06	1.26e-06	1	ACTA2,PDGFRB,TCF21,BMP4,PODXL,PDGFRA,ANGPT1,CD34,BASP1,NOG,SULF2
GO:0090192	regulation of glomerulus development	2.88e-02	2.88e-02	1	BMP4,NOG
GO:0072224	metanephric glomerulus development	3.22e-03	3.22e-03	1	PDGFRB,TCF21,PDGFRA,CD34
GO:0072012	glomerulus vasculature development	1.79e-06	1.79e-06	1	ACTA2,PDGFRB,TCF21,BMP4,PDGFRA,ANGPT1,CD34
GO:0072109	glomerular mesangium development	5.23e-04	5.23e-04	1	ACTA2,PDGFRB,BMP4,CD34
GO:0072008	glomerular mesangial cell differentiation	1.34e-02	1.34e-02	1	ACTA2,CD34
GO:0072110	glomerular mesangial cell proliferation	7.05e-04	7.05e-04	1	PDGFRB,BMP4
GO:0072239	metanephric glomerulus vasculature development	5.23e-04	5.23e-04	1	PDGFRB,TCF21,PDGFRA,CD34
GO:0072223	metanephric glomerular mesangium development	4.23e-02	4.23e-02	1	PDGFRB,CD34
GO:0003279	cardiac septum development	4.14e-03	4.14e-03	1	SOX4,BMP4,HEYL,HEY1,ZFPM2,SOX11,PARVA
GO:0003281	ventricular septum development	7.58e-03	7.58e-03	1	SOX4,HEYL,HEY1,ZFPM2,SOX11
GO:0060411	cardiac septum morphogenesis	3.49e-03	3.49e-03	1	SOX4,HEYL,HEY1,ZFPM2,SOX11,PARVA
GO:0060412	ventricular septum morphogenesis	9.96e-04	9.96e-04	1	SOX4,HEYL,HEY1,ZFPM2,SOX11
GO:0060174	limb bud formation	2.49e-02	2.49e-02	1	SOX4,SOX11
GO:2000145	regulation of cell motility	8.93e-19	8.93e-19	1	IGF1,SNAI2,HGF,FLT4,BCAR1,FBLN1,CHRD,LAMB1,ABL1,SRPX2,SFRP1,CDK6,SERPINE1,RARRES2,CXCL12,COL1A1,SEMA5A,SPARC,FGF1,DPYSL3,PDGFRB,FOXP1,RTN4,FN1,IGFBP5,F3,NRP2,TEK,TWIST1,PLAU,LRP1,PLCG1,SNAI1,BMP4,BMP2,EDN2,KDR,PODXL,PDGFRA,AGT,CCL21,THBS1,CYP1B1,FGF7,TPM1,NKD1,EPHA2,CYR61,PHLDB2,SLIT2,SFRP2,ADRA2A,VEGFC,DAB2,THY1,ROBO4,ANGPT1,MMP14,NBL1,NEXN,DDR2,DLC1,JAM3,GREM1,DAPK3,COL3A1,ROR2,HAS2,MCC,LRRC15,PODN,SPHK1,MYADM,F2R,NOG,APOD
GO:2000146	negative regulation of cell motility	5.96e-07	5.96e-07	1	FBLN1,CHRD,SFRP1,SERPINE1,CXCL12,DPYSL3,IGFBP5,LRP1,CCL21,THBS1,CYP1B1,TPM1,PHLDB2,SLIT2,SFRP2,THY1,NBL1,DLC1,GREM1,COL3A1,MCC,PODN,NOG,APOD
GO:2000147	positive regulation of cell motility	4.76e-13	4.76e-13	1	IGF1,SNAI2,HGF,FLT4,BCAR1,FBLN1,LAMB1,SRPX2,SERPINE1,RARRES2,CXCL12,COL1A1,SEMA5A,SPARC,FGF1,PDGFRB,FOXP1,FN1,F3,NRP2,TEK,TWIST1,PLCG1,SNAI1,BMP4,BMP2,EDN2,KDR,PODXL,PDGFRA,AGT,CCL21,THBS1,FGF7,CYR61,ADRA2A,VEGFC,DAB2,ANGPT1,MMP14,DDR2,ROR2,HAS2,LRRC15,SPHK1,MYADM,F2R
GO:0042063	gliogenesis	1.10e-03	1.10e-03	1	VCAN,GPC1,LAMB1,CDK6,RTN4,SOX4,BMP2,SKI,MXRA8,SOX11,NOG
GO:0010001	glial cell differentiation	8.63e-03	8.63e-03	1	GPC1,CDK6,SOX4,BMP2,SKI,MXRA8,SOX11,NOG
GO:0021782	glial cell development	1.61e-02	1.61e-02	1	CDK6,SOX4,SKI,MXRA8,SOX11
GO:0048708	astrocyte differentiation	4.15e-02	4.15e-02	1	CDK6,BMP2,NOG
GO:0048710	regulation of astrocyte differentiation	3.56e-02	3.56e-02	1	BMP2,NOG
GO:0008347	glial cell migration	6.66e-03	6.66e-03	1	VCAN,LAMB1,RTN4
GO:0051960	regulation of nervous system development	8.82e-08	8.82e-08	1	EPHA3,NGFR,NEDD4,CHRD,NRCAM,SRPX2,PTK7,SEMA5A,DPYSL3,RTN4,BMP2,LRRC4B,SERPINF1,LRP4,DTX1,ITM2C,SEMA7A,IGLON5,SLIT2,NTRK2,ZEB1,LRRC4C,SPOCK1,PTPRD,THY1,SKI,NBL1,HEYL,ISLR2,COL3A1,SDC2,NLGN2,NEGR1,CDK5R1,SOX11,NTM,NOG,ROBO2,LSAMP,TCF4,LPAR1,ARHGEF15
GO:0051962	positive regulation of nervous system development	8.93e-04	8.93e-04	1	EPHA3,NGFR,NRCAM,SRPX2,PTK7,SEMA5A,DPYSL3,BMP2,LRRC4B,SERPINF1,SEMA7A,SLIT2,NTRK2,ZEB1,PTPRD,NBL1,HEYL,ISLR2,NLGN2,SOX11,ROBO2,TCF4
GO:0051961	negative regulation of nervous system development	1.94e-06	1.94e-06	1	NGFR,CHRD,SEMA5A,DPYSL3,RTN4,LRP4,DTX1,ITM2C,SLIT2,SPOCK1,THY1,SKI,COL3A1,SOX11,NOG,ROBO2,LPAR1,ARHGEF15
GO:0050767	regulation of neurogenesis	6.43e-07	6.43e-07	1	EPHA3,NGFR,NEDD4,NRCAM,PTK7,SEMA5A,DPYSL3,RTN4,BMP2,SERPINF1,LRP4,DTX1,ITM2C,SEMA7A,IGLON5,SLIT2,NTRK2,ZEB1,LRRC4C,SPOCK1,PTPRD,THY1,SKI,NBL1,HEYL,ISLR2,COL3A1,SDC2,NEGR1,CDK5R1,SOX11,NTM,NOG,ROBO2,LSAMP,TCF4,LPAR1
